meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
409.1363636363636,133,1200,76395.26623376622,276.3969360064728,0.038039967031212235,0.028119147308265115,0.1511858495714082,0.0006936052986188499,0.02633638734942304,2.2,0,0,0,0,0,0.6190476190476191,0.6190476190476191,874.9447477363083,Inspection,10,06
304.48275862068965,100,1433,73097.61576354681,270.3657074474254,0.04244524288865636,0.023542161530213535,0.12520108658081186,0.0006478150712232272,0.02545221151930078,2.9,6,861.1666666666666,33,4600,0.6,0.4642857142857143,0.5,595.0551621880708,Inspection,10,06
311.55172413793105,100,1533,81629.3990147783,285.7085910762543,0.03574725017607029,0.02235290351919144,0.0796790228034863,0.00017258783637743704,0.01313726898474097,2.9,5,479.8,33,2067,0.5,0.5,0.4642857142857143,715.8083338177793,Inspection,10,06
438.0,100,1300,110566.2,332.51496206937816,0.03899542111970254,0.028025279589708834,0.07402208106600766,0.00019186557767457484,0.013851555063406233,2.1,7,1286.0,34,4733,0.7,0.65,0.4,358.285898839512,Inspection,10,06
491.2631578947368,133,1767,199568.98245614034,446.73144332601026,0.03975081844843764,0.023948819885790434,0.08360197462443339,0.00039304585872968465,0.019825384201313342,1.9,0,0,0,0,0,0.6111111111111112,0.6666666666666666,625.3296124729377,Inspection,10,06
335.88461538461536,100,1400,82595.14615384617,287.3937127945672,0.0382606966542305,0.028491033341063624,0.09463952294858469,0.0003352678746221172,0.018310321532461333,2.6,8,458.125,33,2734,0.8,0.4,0.44,272.62301139286114,Inspection,10,06
264.625,100,633,16770.75806451613,129.50196162420139,0.058276291553537335,0.01981475044895214,0.406992288612445,0.008157617418072634,0.09031952954966403,3.2,10,1326.5,33,4600,1.0,0.8387096774193549,0.5806451612903226,177.14595680484948,Reading,10,06
288.8666666666667,100,700,26747.77471264368,163.54746929452526,0.05475993138101198,0.027941804554463993,0.33716911391112353,0.005565383818121232,0.07460150010637341,3.0,4,2399.75,600,7100,0.4,0.8620689655172413,0.5172413793103449,171.34665313942722,Reading,10,06
252.6060606060606,100,467,10296.246212121214,101.4704203801345,0.059833826789744235,0.01680841261280826,0.3430797202582583,0.005968587921750252,0.07725663674889201,3.3,19,649.3157894736842,33,2500,1.9,0.875,0.625,198.00804197782006,Reading,10,06
260.6969696969697,100,600,12995.342803030304,113.99711752070884,0.04185677960999223,0.02191170340593592,0.37408218145962496,0.0035842015361964965,0.05986820137766372,3.3,11,930.1818181818181,33,3000,1.1,0.90625,0.5,187.95091089452123,Reading,10,06
