eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1692372293089,11809913.9474,1692372293138,True,True,-0.01087,0.06153,0.10158,-0.05738,-0.17848,0.98227,True,-0.05218,-0.06699,0.80888,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.05218,-0.06699,0.80888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,622.27870,651.80050,0.81322,563.29210,650.71940,0.81202,610.41050,496.95170,0.81646,561.33510,343.20470,0.76660,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01063,0.00356,-0.00419,5.85581,359.58570,0.16400,1.00000,1.00000,1.00000,
1692372293123,11809947.2813,1692372293143,True,True,-0.01143,0.06152,0.10163,-0.05647,-0.17841,0.98234,True,-0.05208,-0.06693,0.80891,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.05208,-0.06693,0.80891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,622.50250,651.92630,0.81323,563.51900,650.84310,0.81204,610.60530,497.07320,0.81648,561.46310,343.27700,0.76662,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01063,0.00356,-0.00419,5.85581,359.58570,0.16400,1.00000,1.00000,1.00000,
1692372293156,11809980.6152,1692372293188,True,True,-0.01163,0.06152,0.10153,-0.05684,-0.17830,0.98234,True,-0.05256,-0.06687,0.80888,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.05256,-0.06687,0.80888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,626.01780,652.36320,0.81318,567.02280,651.24960,0.81196,613.63070,497.48370,0.81642,563.45980,343.52860,0.76656,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01015,0.00371,-0.00406,5.87351,359.47500,0.19384,1.00000,1.00000,1.00000,
1692372293189,11810013.9490,1692372293234,True,True,-0.01109,0.06153,0.10156,-0.04996,-0.17446,0.98340,True,-0.04710,-0.06420,0.81026,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.04710,-0.06420,0.81026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,641.12910,659.84540,0.81396,582.29030,658.58500,0.81261,626.74740,504.69670,0.81741,572.09000,347.81880,0.76752,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01006,0.00340,-0.00395,5.88171,359.39400,0.26992,1.00000,1.00000,1.00000,
1692372293223,11810047.2828,1692372293235,True,True,-0.01115,0.06153,0.10163,-0.04353,-0.17210,0.98412,True,-0.04254,-0.06257,0.81124,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.04254,-0.06257,0.81124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,651.37380,663.74150,0.81461,592.65220,662.38620,0.81319,635.63530,508.44230,0.81817,577.94490,350.07860,0.76825,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01006,0.00340,-0.00395,5.88171,359.39400,0.26992,1.00000,1.00000,1.00000,
1692372293256,11810080.6168,1692372293291,True,True,-0.01069,0.06153,0.10159,-0.03893,-0.16873,0.98490,True,-0.03878,-0.06022,0.81224,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.03878,-0.06022,0.81224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,662.87380,670.54290,0.81484,604.23020,669.07530,0.81332,645.59350,515.00230,0.81859,584.48790,353.93060,0.76865,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00988,0.00335,-0.00362,5.92223,359.30780,0.19365,1.00000,1.00000,1.00000,
1692372293289,11810113.9506,1692372293321,True,True,-0.00986,0.06153,0.10162,-0.03760,-0.16809,0.98506,True,-0.03700,-0.05978,0.81251,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.03700,-0.05978,0.81251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,667.51140,673.40130,0.81503,608.91660,671.88840,0.81347,649.61610,517.75920,0.81887,587.13080,355.55580,0.76892,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00985,0.00351,-0.00369,5.98699,359.29020,0.22367,1.00000,1.00000,1.00000,
1692372293323,11810147.2844,1692372293372,True,True,-0.01012,0.06147,0.10165,-0.03368,-0.16779,0.98525,True,-0.03443,-0.05963,0.81277,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.03443,-0.05963,0.81277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,669.62660,674.05540,0.81513,611.05020,672.52370,0.81356,651.44670,518.38600,0.81898,588.33730,355.93550,0.76903,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,0.00353,-0.00367,5.99425,359.41190,0.29009,1.00000,1.00000,1.00000,
1692372293356,11810180.6183,1692372293372,True,True,-0.00931,0.06148,0.10173,-0.02054,-0.15902,0.98707,True,-0.02415,-0.05348,0.81529,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.02415,-0.05348,0.81529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,692.60350,688.49260,0.81646,634.33440,686.74110,0.81469,671.38640,532.30440,0.82074,601.43680,364.16250,0.77073,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,0.00353,-0.00367,5.99425,359.41190,0.29009,1.00000,1.00000,1.00000,
1692372293389,11810213.9521,1692372293422,True,True,-0.00804,0.06149,0.10174,-0.00712,-0.15049,0.98859,True,-0.01320,-0.04752,0.81781,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,-0.01320,-0.04752,0.81781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,717.09380,699.00420,0.81820,659.16880,697.03660,0.81623,692.61250,542.40130,0.82276,615.40820,370.23090,0.77271,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959,0.00362,-0.00386,5.89518,359.42400,0.33994,1.00000,1.00000,1.00000,
