eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1691157839487,8073481.8581,1691157839523,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60918,0.43696,-0.20476,13.00415,157.82790,0.08108,1.00000,1.00000,1.00000,
1691157839521,8073515.1921,1691157839539,True,True,-0.00939,0.04820,0.10924,-0.09434,-0.42839,0.89866,True,-0.07629,-0.25559,0.74653,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.07629,-0.25559,0.74653,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2230.24600,1770.60100,-1.92716,-2041.22400,1771.73200,-1.96128,-1988.04200,1536.94900,-2.05104,-788.30870,953.09010,-2.10192,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60944,0.43665,-0.20462,13.40019,157.79830,0.07943,1.00000,1.00000,1.00000,
1691157839554,8073548.5260,1691157839573,True,True,-0.00042,0.04746,0.11050,-0.10025,-0.39211,0.91444,True,-0.07129,-0.22974,0.75695,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.07129,-0.22974,0.75695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2213.10900,1766.23300,-1.93205,-2024.92200,1767.43600,-1.96603,-1972.68700,1533.12100,-2.05575,-780.34270,951.15460,-2.10661,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61004,0.43625,-0.20499,13.96580,157.75490,0.10141,1.00000,1.00000,1.00000,
1691157839587,8073581.8598,1691157839623,True,True,-0.00325,0.04588,0.11112,-0.09731,-0.40051,0.91111,True,-0.07193,-0.23679,0.75416,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.07193,-0.23679,0.75416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2243.27900,1804.33700,-1.91368,-2053.36600,1804.88500,-1.94750,-1996.14700,1566.46100,-2.03954,-792.61670,968.59710,-2.09027,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61095,0.43575,-0.20539,14.47881,157.79720,0.17944,1.00000,1.00000,1.00000,
1691157839621,8073615.1938,1691157839639,True,True,-0.00426,0.04496,0.11150,-0.09593,-0.40113,0.91098,True,-0.07189,-0.23784,0.75375,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.07189,-0.23784,0.75375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2238.49100,1808.75200,-1.91501,-2048.82000,1809.22400,-1.94874,-1991.22500,1570.31500,-2.04127,-790.11490,970.64760,-2.09197,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61127,0.43568,-0.20531,14.52577,157.73280,0.21679,1.00000,1.00000,1.00000,
1691157839654,8073648.5277,1691157839673,True,True,-0.00472,0.04436,0.11175,-0.09445,-0.39901,0.91207,True,-0.07125,-0.23671,0.75423,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.07125,-0.23671,0.75423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2210.54400,1806.18000,-1.92687,-2022.36200,1806.69800,-1.96041,-1965.76300,1568.06800,-2.05347,-777.01550,969.57880,-2.10412,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61168,0.43556,-0.20547,14.52017,157.51320,0.27806,1.00000,1.00000,1.00000,
1691157839687,8073681.8615,1691157839706,True,True,-0.00919,0.04342,0.11112,-0.14259,-0.47672,0.86741,True,-0.11161,-0.29899,0.73414,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.11161,-0.29899,0.73414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2267.93300,1876.27600,-1.91257,-2077.10700,1875.57800,-1.94617,-2010.82500,1629.08600,-2.04441,-800.93410,1001.41500,-2.09483,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61188,0.43538,-0.20591,14.44270,157.37250,0.35808,1.00000,1.00000,1.00000,
1691157839721,8073715.1955,1691157839756,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61205,0.43496,-0.20624,14.56313,157.40180,0.40980,1.00000,1.00000,1.00000,
1691157839754,8073748.5294,1691157839773,True,True,-0.00406,0.04259,0.11101,-0.19717,-0.56349,0.80225,True,-0.15591,-0.39136,0.72883,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.15591,-0.39136,0.72883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2347.75400,1991.99700,-1.88792,-2153.09900,1989.26900,-1.92138,-2070.88300,1729.03500,-2.02800,-832.90920,1053.65500,-2.07802,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61210,0.43484,-0.20638,14.63723,157.39290,0.39345,1.00000,1.00000,1.00000,
1691157839787,8073781.8632,1691157839824,True,True,0.00038,0.04243,0.11130,-0.20266,-0.56166,0.80217,True,-0.15562,-0.38991,0.72878,SpatialMesh - 4D64CBF28D5A43A5-B4305256FF719F94,-0.15562,-0.38991,0.72878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-2362.89400,1996.78800,-1.88094,-2167.39600,1993.95800,-1.91446,-2084.15300,1733.14700,-2.02100,-839.74520,1055.75300,-2.07104,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61207,0.43492,-0.20666,14.84796,157.43730,0.28613,1.00000,1.00000,1.00000,
