eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1692372549760,12066584.5541,1692372549800,True,True,-0.00045,0.05239,0.10578,0.07554,-0.43123,0.89908,True,0.05353,-0.25573,0.74818,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.05353,-0.25573,0.74818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,899.98800,300.74860,0.77150,830.94500,298.14880,0.76966,847.27230,148.86910,0.76222,720.29210,140.54480,0.71282,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00312,0.01151,0.02107,10.19535,359.25390,359.22870,1.00000,1.00000,1.00000,
1692372549793,12066617.8871,1692372549833,True,True,-0.00010,0.05242,0.10579,0.07627,-0.42933,0.89992,True,0.05438,-0.25425,0.74861,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.05438,-0.25425,0.74861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,901.60550,307.64640,0.77155,832.63920,305.00370,0.76968,848.68240,155.77560,0.76249,721.18650,144.54440,0.71307,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293,0.01131,0.02114,10.27783,359.27900,359.21960,1.00000,1.00000,1.00000,
1692372549826,12066651.2211,1692372549862,True,True,0.00003,0.05238,0.10580,0.07665,-0.42951,0.89980,True,0.05478,-0.25445,0.74859,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.05478,-0.25445,0.74859,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,901.82670,310.34020,0.77170,832.91240,307.68550,0.76982,848.88300,158.47470,0.76272,721.30240,146.11880,0.71330,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00285,0.01140,0.02120,10.38487,359.30060,359.25590,1.00000,1.00000,1.00000,
1692372549860,12066684.5558,1692372549897,True,True,0.00004,0.05232,0.10583,0.07689,-0.43003,0.89954,True,0.05497,-0.25491,0.74849,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.05497,-0.25491,0.74849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,900.94250,312.95320,0.77203,832.10770,310.29920,0.77014,848.12990,161.09880,0.76313,720.78440,147.66230,0.71370,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00274,0.01143,0.02108,10.49894,359.34650,359.27080,1.00000,1.00000,1.00000,
1692372549893,12066717.8904,1692372549930,True,True,-0.00002,0.05221,0.10587,0.07619,-0.43005,0.89959,True,0.05440,-0.25496,0.74843,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.05440,-0.25496,0.74843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,899.19570,316.61220,0.77216,830.41740,313.96470,0.77028,846.60630,164.77370,0.76339,719.75010,149.78740,0.71396,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00250,0.01118,0.02098,10.59842,359.37130,359.29020,1.00000,1.00000,1.00000,
1692372549926,12066751.2250,1692372549959,True,True,0.00051,0.05207,0.10594,0.06824,-0.43681,0.89697,True,0.04927,-0.26002,0.74680,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.04927,-0.26002,0.74680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,888.03220,307.53560,0.77182,819.09670,305.04330,0.77003,836.82180,155.74120,0.76279,713.31180,144.47840,0.71338,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00239,0.01125,0.02126,10.72875,359.35970,359.27090,1.00000,1.00000,1.00000,
1692372549960,12066784.5596,1692372549997,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00231,0.01096,0.02117,10.83257,359.28460,359.24860,1.00000,1.00000,1.00000,
1692372549993,12066817.8942,1692372550030,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00231,0.01121,0.02101,10.94586,359.18850,359.22530,1.00000,1.00000,1.00000,
1692372550026,12066851.2288,1692372550067,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00235,0.01142,0.02088,11.03575,359.13290,359.12560,1.00000,1.00000,1.00000,
1692372550060,12066884.5634,1692372550097,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00239,0.01099,0.02074,10.98719,359.15770,359.13180,1.00000,1.00000,1.00000,
1692372550093,12066917.8980,1692372550132,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00239,0.01125,0.02056,11.01386,359.19410,359.14320,1.00000,1.00000,1.00000,
1692372550126,12066951.2326,1692372550162,True,True,-0.00238,0.05088,0.10553,0.03971,-0.54409,0.83809,True,0.02618,-0.34059,0.70854,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02618,-0.34059,0.70854,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,845.13520,99.52494,0.75799,771.82930,98.49548,0.75710,798.08640,-54.36853,0.74260,688.91960,21.36189,0.69365,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00217,0.01142,0.02025,11.04747,359.21310,359.08690,1.00000,1.00000,1.00000,
1692372550160,12066984.5672,1692372550194,True,True,0.00096,0.05079,0.10569,0.03490,-0.54257,0.83929,True,0.02605,-0.33935,0.70918,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02605,-0.33935,0.70918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,845.97410,104.63940,0.75861,772.82520,103.57160,0.75770,798.87850,-49.15596,0.74337,689.41190,24.45372,0.69441,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203,0.01144,0.02000,11.08838,359.18180,359.07320,1.00000,1.00000,1.00000,
1692372550193,12067017.9018,1692372550231,True,True,0.00226,0.05069,0.10581,0.03330,-0.54442,0.83815,True,0.02620,-0.34075,0.70845,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02620,-0.34075,0.70845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,848.70210,97.61073,0.75814,775.40310,96.54707,0.75724,801.24570,-56.34450,0.74268,691.03020,20.25789,0.69373,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00207,0.01154,0.01988,11.00091,359.09600,359.09840,1.00000,1.00000,1.00000,
1692372550227,12067051.2364,1692372550263,True,True,0.00236,0.05064,0.10584,0.03291,-0.54326,0.83892,True,0.02602,-0.33989,0.70890,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02602,-0.33989,0.70890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,849.11550,100.58680,0.75851,775.90860,99.50190,0.75759,801.64040,-53.30941,0.74313,691.27260,22.05806,0.69417,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00207,0.01119,0.01956,10.98389,359.05690,359.11690,1.00000,1.00000,1.00000,
1692372550260,12067084.5710,1692372550298,True,True,0.00344,0.05062,0.10587,0.02893,-0.54300,0.83924,True,0.02423,-0.33967,0.70908,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02423,-0.33967,0.70908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,845.05460,104.08070,0.75912,771.99040,103.02850,0.75822,798.10600,-49.71811,0.74386,688.89970,24.18561,0.69490,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212,0.01152,0.01942,11.08535,359.04640,359.09280,1.00000,1.00000,1.00000,
1692372550293,12067117.9056,1692372550331,True,True,0.00310,0.05057,0.10593,0.03083,-0.54195,0.83985,True,0.02526,-0.33888,0.70945,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02526,-0.33888,0.70945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,846.83080,106.18680,0.75938,773.83040,105.10100,0.75846,799.69480,-47.58141,0.74417,689.94140,25.46058,0.69521,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00215,0.01146,0.01925,11.07368,359.05960,359.10890,1.00000,1.00000,1.00000,
1692372550327,12067151.2402,1692372550371,True,True,0.00248,0.05056,0.10594,0.03401,-0.54171,0.83988,True,0.02692,-0.33872,0.70947,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02692,-0.33872,0.70947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,848.74600,104.55810,0.75943,775.73800,103.45700,0.75850,801.49750,-49.01855,0.74424,691.14720,24.65587,0.69528,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00225,0.01174,0.01907,11.03677,359.08560,359.21990,1.00000,1.00000,1.00000,
1692372550360,12067184.5749,1692372550400,True,True,0.00201,0.05054,0.10594,0.03603,-0.54068,0.84046,True,0.02789,-0.33794,0.70983,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02789,-0.33794,0.70983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,852.23800,107.09930,0.75970,779.29830,105.94060,0.75874,804.49190,-46.68547,0.74449,693.12200,26.04453,0.69552,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00230,0.01168,0.01896,11.03224,359.05140,359.19190,1.00000,1.00000,1.00000,
1692372550393,12067217.9094,1692372550435,True,True,0.00247,0.05052,0.10594,0.03234,-0.53939,0.84144,True,0.02570,-0.33696,0.71042,SpatialMesh - 4ED736EEB0141DC2-EA9AC45537C1DE8D,0.02570,-0.33696,0.71042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,849.54030,115.53310,0.76064,776.84580,114.36340,0.75967,802.18810,-38.06989,0.74570,691.53530,31.12017,0.69671,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00228,0.01151,0.01863,11.17712,358.96620,359.15430,1.00000,1.00000,1.00000,
1692372550427,12067251.2440,1692372550469,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00239,0.01171,0.01855,11.24362,358.90440,359.12650,1.00000,1.00000,1.00000,
