eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1662642884138,879799.2990,1662642884172,True,True,0.00270,0.07865,0.09218,-0.06969,0.29849,0.95187,True,-0.26810,1.23852,3.79095,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.26810,1.23852,3.79095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1062.51000,-33.39491,-3.37006,-943.73740,-21.88595,-3.41387,-1064.64400,-187.03710,-3.30709,-220.25670,35.42407,-3.37011,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40769,0.50727,0.85256,353.92790,172.31540,358.34140,1.00000,1.00000,1.00000,
1662642884171,879832.6327,1662642884202,True,True,0.00378,0.07978,0.09022,-0.06811,0.30086,0.95124,True,-0.26115,1.25005,3.79030,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.26115,1.25005,3.79030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1089.54300,-95.33425,-3.32651,-969.79750,-83.19180,-3.37071,-1097.20200,-251.37300,-3.25571,-232.42720,10.33721,-3.31923,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40712,0.51216,0.85291,352.45120,172.66020,358.21930,1.00000,1.00000,1.00000,
1662642884204,879865.9665,1662642884242,True,True,0.00348,0.08222,0.08805,-0.07266,0.27420,0.95893,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40700,0.51761,0.85296,351.36290,172.97060,358.25360,1.00000,1.00000,1.00000,
1662642884238,879899.3003,1662642884252,True,True,0.00437,0.08359,0.08706,-0.07528,0.27485,0.95854,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40667,0.52060,0.85259,351.02660,173.09540,358.37070,1.00000,1.00000,1.00000,
1662642884271,879932.6340,1662642884302,True,True,0.00374,0.08440,0.08501,-0.07679,0.30037,0.95073,True,-0.29511,1.25341,3.78518,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.29511,1.25341,3.78518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1171.88200,-129.33520,-3.26007,-1049.41100,-116.19890,-3.30546,-1184.18600,-286.49230,-3.18686,-265.93960,-3.41570,-3.25073,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40549,0.53167,0.85270,350.98570,173.35150,358.71880,1.00000,1.00000,1.00000,
1662642884304,879965.9677,1662642884338,True,True,0.00419,0.08663,0.08411,-0.07774,0.31163,0.94702,True,-0.27856,1.22015,3.52877,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.27856,1.22015,3.52877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1335.64600,-148.24880,-3.00684,-1205.82100,-133.40370,-3.05223,-1352.35100,-305.42210,-2.93867,-330.39100,-10.18017,-3.00222,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40452,0.53847,0.85299,350.90610,173.33460,358.65710,1.00000,1.00000,1.00000,
1662642884338,879999.3015,1662642884352,True,True,0.00482,0.08776,0.08380,-0.07837,0.30916,0.94778,True,-0.28004,1.21148,3.52875,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.28004,1.21148,3.52875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1331.95000,-146.94660,-3.00938,-1202.25800,-132.14750,-3.05472,-1348.45200,-304.07700,-2.94127,-328.89250,-9.65476,-3.00482,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40411,0.54189,0.85312,350.77970,173.27810,358.58960,1.00000,1.00000,1.00000,
1662642884371,880032.6353,1662642884392,True,True,0.00504,0.08912,0.08321,-0.08151,0.31198,0.94659,True,-0.29150,1.22406,3.52677,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.29150,1.22406,3.52677,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1330.21300,-178.16240,-3.00863,-1200.61800,-163.11920,-3.05408,-1349.62300,-336.82870,-2.93644,-329.12310,-22.41970,-3.00022,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40367,0.54864,0.85375,350.09210,173.07800,358.45730,1.00000,1.00000,1.00000,
1662642884404,880065.9690,1662642884438,True,True,0.00482,0.08870,0.08182,-0.08150,0.31120,0.94685,True,-0.29172,1.22098,3.52680,SpatialMesh - 4DD1F41929931C26-6DC09F00FEC2B393,-0.29172,1.22098,3.52680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1310.98700,-233.73880,-3.00800,-1182.02900,-218.41620,-3.05331,-1335.10700,-395.45420,-2.92834,-323.06790,-45.20328,-2.99249,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40328,0.55708,0.85450,348.26000,172.54950,358.40950,1.00000,1.00000,1.00000,
1662642884438,880099.3028,1662642884452,True,True,0.00058,0.08935,0.08129,-0.07375,0.26147,0.96239,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40327,0.55990,0.85492,347.91260,172.41230,358.21190,1.00000,1.00000,1.00000,
