eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1660743976527,13783669.8618,1660743976548,True,True,0.00639,0.06971,0.09774,-0.08244,-0.11798,0.98959,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02136,-0.00928,0.06047,1.56555,352.44890,0.19437,1.00000,1.00000,1.00000,
1660743976560,13783703.1957,1660743976577,True,True,0.00688,0.06962,0.09779,-0.07878,-0.11694,0.99001,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02132,-0.00954,0.06048,1.65785,352.17240,0.17430,1.00000,1.00000,1.00000,
1660743976594,13783736.5294,1660743976613,True,True,0.00616,0.06952,0.09788,-0.07381,-0.11653,0.99044,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02115,-0.00951,0.06033,1.75406,352.03720,0.19974,1.00000,1.00000,1.00000,
1660743976627,13783769.8632,1660743976647,True,True,0.00529,0.06944,0.09799,-0.06610,-0.11540,0.99112,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02098,-0.00937,0.06024,1.72773,352.03800,0.20840,1.00000,1.00000,1.00000,
1660743976660,13783803.1970,1660743976697,True,True,0.00506,0.06944,0.09803,-0.05909,-0.11396,0.99173,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02071,-0.00947,0.06008,1.65054,352.19670,0.22353,1.00000,1.00000,1.00000,
1660743976694,13783836.5308,1660743976711,True,True,0.00494,0.06947,0.09805,-0.05359,-0.11310,0.99214,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02064,-0.00963,0.05998,1.67002,352.26730,0.24352,1.00000,1.00000,1.00000,
1660743976727,13783869.8646,1660743976748,True,True,0.00470,0.06947,0.09803,-0.04955,-0.11386,0.99226,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02051,-0.00951,0.05978,1.75785,352.45340,0.24504,1.00000,1.00000,1.00000,
1660743976760,13783903.1984,1660743976797,True,True,0.00399,0.06940,0.09816,-0.04769,-0.11444,0.99229,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02056,-0.00912,0.05951,1.76403,352.57480,0.29314,1.00000,1.00000,1.00000,
1660743976794,13783936.5322,1660743976817,True,True,0.00281,0.06946,0.09822,-0.04667,-0.11443,0.99234,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02059,-0.00915,0.05940,1.70579,352.56450,0.28700,1.00000,1.00000,1.00000,
1660743976827,13783969.8659,1660743976847,True,True,0.00191,0.06958,0.09820,-0.04548,-0.11356,0.99249,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02074,-0.00883,0.05949,1.55788,352.50800,0.21149,1.00000,1.00000,1.00000,
1660743976860,13784003.1998,1660743976897,True,True,0.00132,0.06972,0.09811,-0.04602,-0.11309,0.99252,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02102,-0.00901,0.05965,1.47794,352.37330,0.13460,1.00000,1.00000,1.00000,
1660743976894,13784036.5336,1660743976917,True,True,0.00136,0.06980,0.09810,-0.04666,-0.11353,0.99244,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02110,-0.00909,0.05981,1.49882,352.33410,0.11800,1.00000,1.00000,1.00000,
