eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1662568008157,3204434.7155,1662568008174,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51720,0.41413,0.32740,1.03441,189.12900,357.39000,1.00000,1.00000,1.00000,
1662568008190,3204468.0493,1662568008223,True,True,-0.00024,0.07201,0.09530,-0.22596,-0.12184,0.96649,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52120,0.41438,0.32575,1.11149,184.97980,357.75910,1.00000,1.00000,1.00000,
1662568008223,3204501.3831,1662568008253,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52315,0.41454,0.32469,0.89551,183.09350,358.06830,1.00000,1.00000,1.00000,
1662568008257,3204534.7168,1662568008283,True,True,-0.00593,0.07232,0.09539,-0.10809,-0.12143,0.98670,True,-0.25848,-0.21141,2.40087,SpatialMesh - 4170A1001F7FD4DB-77E00CF2C870FBB2,-0.25848,-0.21141,2.40087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-3059.67500,1167.85500,-1.88330,-2843.31000,1172.66100,-1.93174,-2883.39300,993.81480,-1.96234,-924.28910,496.10240,-2.01822,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52537,0.41467,0.32408,0.86587,181.57470,358.60920,1.00000,1.00000,1.00000,
1662568008290,3204568.0505,1662568008323,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52707,0.41557,0.32338,0.33840,180.11770,358.74980,1.00000,1.00000,1.00000,
1662568008323,3204601.3844,1662568008353,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52887,0.41684,0.32278,359.88230,178.85600,358.80290,1.00000,1.00000,1.00000,
1662568008357,3204634.7181,1662568008383,True,True,-0.00854,0.07399,0.09446,-0.12627,-0.08009,0.98876,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53091,0.41861,0.32228,358.83990,177.46230,358.86090,1.00000,1.00000,1.00000,
1662568008390,3204668.0518,1662568008423,True,True,-0.00678,0.07774,0.09296,-0.21721,0.21650,0.95181,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53304,0.42169,0.32183,357.25830,175.80160,358.73080,1.00000,1.00000,1.00000,
1662568008423,3204701.3856,1662568008440,True,True,-0.00713,0.07964,0.09206,-0.20404,0.33362,0.92036,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53404,0.42182,0.32125,356.13310,174.92850,358.67040,1.00000,1.00000,1.00000,
1662568008457,3204734.7194,1662568008473,True,True,-0.00290,0.08151,0.09020,-0.20403,0.35422,0.91264,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53540,0.42107,0.32117,355.25190,173.24200,358.88610,1.00000,1.00000,1.00000,
1662568008490,3204768.0531,1662568008523,True,True,-0.00127,0.08304,0.08824,-0.18542,0.36651,0.91175,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53671,0.42463,0.32150,354.30230,171.47100,359.20110,1.00000,1.00000,1.00000,
1662568008523,3204801.3869,1662568008554,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53715,0.42437,0.32147,353.08740,170.81790,359.49170,1.00000,1.00000,1.00000,
1662568008557,3204834.7206,1662568008574,True,True,-0.00118,0.08547,0.08617,-0.16562,0.37997,0.91005,True,-0.54952,1.34349,3.09917,SpatialMesh - 47CD2DF40FFD5C8F-ED75F48C59CFDAAC,-0.54952,1.34349,3.09917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,-1264.86700,-134.46970,-3.34359,-1143.24200,-121.75230,-3.39322,-1281.01000,-293.00520,-3.27058,-303.99440,-6.70796,-3.33528,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53729,0.42437,0.32146,352.91740,170.56740,359.61330,1.00000,1.00000,1.00000,
