eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1673625669008,3666218.0774,1673625669026,True,True,-0.00346,0.06610,0.10460,-0.11893,-0.29159,0.94912,True,-0.15224,-0.29867,1.29193,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.15224,-0.29867,1.29193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2136.66800,379.21710,1.06055,2110.64600,364.05830,1.04801,2141.54600,237.41070,1.04246,1437.04500,218.88990,0.99133,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09869,0.00037,-0.00216,9.17725,318.70840,359.82810,1.00000,1.00000,1.00000,
1673625669042,3666251.4113,1673625669078,True,True,-0.00381,0.06612,0.10457,-0.11786,-0.29168,0.94923,True,-0.15134,-0.29898,1.29272,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.15134,-0.29898,1.29272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2142.15600,377.57370,1.05976,2116.14500,362.35020,1.04720,2147.22600,235.74390,1.04158,1440.29400,217.93620,0.99045,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09866,0.00019,-0.00237,9.18640,318.63090,359.88030,1.00000,1.00000,1.00000,
1673625669075,3666284.7452,1673625669096,True,True,-0.00388,0.06611,0.10455,-0.11780,-0.29189,0.94917,True,-0.15135,-0.29928,1.29275,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.15135,-0.29928,1.29275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2144.56100,375.80180,1.05916,2118.51600,360.54280,1.04660,2149.76400,233.96050,1.04090,1441.76100,216.90850,0.98977,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09875,0.00032,-0.00237,9.16194,318.58340,359.87690,1.00000,1.00000,1.00000,
1673625669108,3666318.0790,1673625669126,True,True,-0.00431,0.06614,0.10452,-0.11551,-0.29165,0.94953,True,-0.14909,-0.29941,1.29466,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14909,-0.29941,1.29466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2152.04300,374.68500,1.05850,2126.06900,359.34560,1.04589,2157.46600,232.81010,1.04016,1446.14500,216.26460,0.98902,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09868,0.00032,-0.00239,9.12042,318.53640,359.84760,1.00000,1.00000,1.00000,
1673625669142,3666351.4129,1673625669164,True,True,-0.00369,0.06621,0.10455,-0.11600,-0.29073,0.94975,True,-0.14904,-0.29807,1.29455,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14904,-0.29807,1.29455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2151.79600,376.23910,1.05830,2125.82200,360.91110,1.04569,2157.11300,234.37670,1.04004,1445.94500,217.14050,0.98890,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09869,0.00028,-0.00244,9.15308,318.54390,359.92070,1.00000,1.00000,1.00000,
1673625669175,3666384.7468,1673625669196,True,True,-0.00392,0.06618,0.10452,-0.11432,-0.29055,0.95001,True,-0.14730,-0.29823,1.29603,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14730,-0.29823,1.29603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2155.04400,376.53120,1.05860,2129.16700,361.17500,1.04597,2160.43900,234.64820,1.04033,1447.81200,217.32800,0.98919,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09861,0.00037,-0.00254,9.16544,318.55360,359.91340,1.00000,1.00000,1.00000,
1673625669208,3666418.0807,1673625669225,True,True,-0.00391,0.06619,0.10451,-0.11382,-0.29057,0.95006,True,-0.14672,-0.29838,1.29654,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14672,-0.29838,1.29654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2155.97000,374.63660,1.05873,2130.09500,359.26030,1.04610,2161.50400,232.73830,1.04037,1448.41900,216.25810,0.98923,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09861,0.00052,-0.00254,9.07422,318.56900,359.85670,1.00000,1.00000,1.00000,
1673625669242,3666451.4145,1673625669261,True,True,-0.00352,0.06626,0.10451,-0.11484,-0.28956,0.95025,True,-0.14749,-0.29672,1.29571,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14749,-0.29672,1.29571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2152.49500,376.00450,1.05869,2126.56700,360.66950,1.04607,2157.86200,234.13120,1.04040,1446.35600,217.02510,0.98926,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09861,0.00040,-0.00239,9.03120,318.61360,359.87360,1.00000,1.00000,1.00000,
1673625669275,3666484.7485,1673625669295,True,True,-0.00367,0.06634,0.10451,-0.11346,-0.28970,0.95037,True,-0.14603,-0.29716,1.29698,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14603,-0.29716,1.29698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2152.76300,376.74810,1.05963,2126.93700,361.41810,1.04700,2158.13600,234.86280,1.04136,1446.47000,217.48960,0.99022,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09860,0.00030,-0.00241,9.05683,318.67230,359.87160,1.00000,1.00000,1.00000,
1673625669308,3666518.0823,1673625669323,True,True,-0.00401,0.06630,0.10447,-0.11471,-0.28924,0.95036,True,-0.14777,-0.29616,1.29541,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14777,-0.29616,1.29541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2148.18400,378.85000,1.05961,2122.29600,363.57670,1.04700,2153.32200,236.99750,1.04146,1443.73900,218.67220,0.99032,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09865,0.00037,-0.00240,9.07294,318.69260,359.87370,1.00000,1.00000,1.00000,
1673625669342,3666551.4162,1673625669359,True,True,-0.00424,0.06626,0.10446,-0.11463,-0.28910,0.95041,True,-0.14787,-0.29597,1.29530,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14787,-0.29597,1.29530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2149.65200,381.10130,1.05918,2123.78700,365.82630,1.04655,2154.67800,239.25660,1.04113,1444.50900,219.93770,0.98998,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09866,0.00024,-0.00250,9.14430,318.65690,359.88830,1.00000,1.00000,1.00000,
1673625669375,3666584.7502,1673625669414,True,True,-0.00407,0.06620,0.10454,-0.11598,-0.28972,0.95006,True,-0.14930,-0.29658,1.29417,SpatialMesh - 410377967F114988-58BA70FFA87D6DA1,-0.14930,-0.29658,1.29417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2152.48000,381.79050,1.05762,2126.53900,366.48760,1.04499,2157.46400,239.95740,1.03961,1446.14000,220.27060,0.98846,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09859,0.00016,-0.00243,9.18864,318.53020,359.84810,1.00000,1.00000,1.00000,
