eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_Main Camera_xPos,GameObject_Main Camera_yPos,GameObject_Main Camera_zPos,GameObject_Main Camera_xRot,GameObject_Main Camera_yRot,GameObject_Main Camera_zRot,GameObject_Main Camera_xScale,GameObject_Main Camera_yScale,GameObject_Main Camera_zScale,info
1662567547317,2743595.5013,1662567547338,True,True,0.01119,0.05106,0.10941,-0.17010,-0.19457,0.96603,True,-0.13204,-0.11279,0.92287,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.13204,-0.11279,0.92287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,508.10050,776.22620,0.83027,447.34310,778.13610,0.83148,510.65380,620.97850,0.83927,371.97960,310.76210,0.78925,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691,-0.00259,0.09215,12.17532,358.13560,0.84047,1.00000,1.00000,1.00000,
1662567547351,2743628.8350,1662567547398,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00620,-0.00239,0.09225,12.20907,357.56600,0.80421,1.00000,1.00000,1.00000,
1662567547384,2743662.1688,1662567547398,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00620,-0.00239,0.09225,12.20907,357.56600,0.80421,1.00000,1.00000,1.00000,
1662567547417,2743695.5026,1662567547468,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,-0.00245,0.09253,12.43494,357.40890,0.84537,1.00000,1.00000,1.00000,
1662567547451,2743728.8363,1662567547499,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00624,-0.00235,0.09266,12.41866,357.42380,0.85828,1.00000,1.00000,1.00000,
1662567547484,2743762.1701,1662567547542,True,True,0.00230,0.05120,0.10933,-0.15488,-0.20849,0.96569,True,-0.12783,-0.12398,0.92071,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.12783,-0.12398,0.92071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,537.06880,757.14540,0.83130,476.28990,758.83580,0.83237,535.52080,602.35340,0.83953,384.27800,302.98660,0.78952,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00626,-0.00249,0.09283,12.38251,357.55530,0.90336,1.00000,1.00000,1.00000,
1662567547517,2743795.5039,1662567547542,True,True,0.00471,0.05116,0.10946,-0.15592,-0.20466,0.96634,True,-0.12635,-0.12087,0.92177,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.12635,-0.12087,0.92177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,540.49990,764.32310,0.83135,479.75250,766.05100,0.83240,538.55910,609.34150,0.83984,385.73910,305.98810,0.78981,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00626,-0.00249,0.09283,12.38251,357.55530,0.90336,1.00000,1.00000,1.00000,
1662567547551,2743828.8376,1662567547574,True,True,0.00727,0.05116,0.10942,-0.15683,-0.20256,0.96663,True,-0.12464,-0.11921,0.92247,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.12464,-0.11921,0.92247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,541.50900,770.26110,0.83129,480.77710,772.02620,0.83232,539.48520,615.12230,0.83999,386.16780,308.45780,0.78995,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00622,-0.00253,0.09269,12.44166,357.64930,0.90706,1.00000,1.00000,1.00000,
1662567547584,2743862.1714,1662567547607,True,True,0.00640,0.05106,0.10943,-0.15559,-0.20128,0.96710,True,-0.12445,-0.11822,0.92277,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.12445,-0.11822,0.92277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,540.74210,771.45310,0.83131,480.02010,773.22900,0.83234,538.83650,616.28390,0.84005,385.84420,308.95120,0.79001,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00611,-0.00253,0.09266,12.40923,357.69460,0.90328,1.00000,1.00000,1.00000,
1662567547617,2743895.5052,1662567547639,True,True,0.00540,0.05097,0.10942,-0.15333,-0.19937,0.96786,True,-0.12354,-0.11668,0.92332,SpatialMesh - 421654DB0BED3990-2DC8DF3AEDA07481,-0.12354,-0.11668,0.92332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,543.30660,777.90320,0.83127,482.60170,779.71530,0.83228,541.11080,622.55710,0.84024,386.93270,311.63900,0.79018,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00598,-0.00272,0.09251,12.48431,357.68820,0.88532,1.00000,1.00000,1.00000,
